frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
260,"Jun 12, 2025 21:02:45.290865075 CEST",40:ee:dd:0e:38:54,3895,305,-67
675,"Jun 12, 2025 21:02:58.820249782 CEST",3a:07:16:cb:a7:f4,1511,384,-63
1766,"Jun 12, 2025 21:03:31.093939056 CEST",c4:ea:1d:53:75:c3,4068,243,-62
171,"Jun 12, 2025 21:02:42.280336850 CEST",40:ee:dd:0e:38:54,3863,305,-66
108,"Jun 12, 2025 21:02:40.302836499 CEST",c4:ea:1d:53:75:c3,3433,243,-64
843,"Jun 12, 2025 21:03:04.776207241 CEST",c4:ea:1d:53:75:c3,3724,243,-62
1610,"Jun 12, 2025 21:03:26.836706275 CEST",3a:07:16:cb:a7:f4,1739,384,-65
3105,"Jun 12, 2025 21:04:02.159974130 CEST",40:ee:dd:0e:38:54,603,305,-68
2218,"Jun 12, 2025 21:03:43.908763763 CEST",f2:42:89:7e:73:bd,1509,458,-63
2933,"Jun 12, 2025 21:03:58.170896539 CEST",3a:07:16:cb:a7:f4,1994,384,-63
3321,"Jun 12, 2025 21:04:06.846048526 CEST",f2:42:89:7e:73:bd,1744,458,-64
2581,"Jun 12, 2025 21:03:50.675275692 CEST",3a:07:16:cb:a7:f4,1933,384,-63
1415,"Jun 12, 2025 21:03:22.044405103 CEST",3a:07:16:cb:a7:f4,1700,384,-64
1196,"Jun 12, 2025 21:03:16.056314648 CEST",f2:42:89:7e:73:bd,1225,458,-69
